Other	O
putative	O
candidates	O
include	O
harmonic	O
variation	O
in	O
population	O
mixing	O
,	O
diet	O
,	O
temperature	O
,	O
humidity	O
,	O
sunlight	O
/	O
photoperiod	O
,	O
levels	O
of	O
vitamin	O
D3	O
,	O
and	O
endogenous	O
hormones	O
[	O
6	O
,	O
7	O
].	O

In	O
addition	O
to	O
the	O
uncertainty	O
concerning	O
the	O
optimal	O
vitamin	O
D	O
intakes	O
preventing	O
vitamin	O
D	O
deficiency	O
,	O
there	O
exists	O
also	O
a	O
lack	O
of	O
recommendations	O
to	O
treat	O
vitamin	O
D	O
deficient	O
pregnant	O
women	O
.	O

Though	O
consistent	O
with	O
studies	O
of	O
men	O
and	O
non	O
-	O
pregnant	O
women	O
,	O
larger	O
studies	O
that	O
include	O
objective	O
measures	O
of	O
sleep	O
duration	O
,	O
quality	O
and	O
apnea	O
are	O
needed	O
to	O
obtain	O
more	O
precise	O
estimates	O
of	O
observed	O
associations	B
.	O

The	O
interest	O
of	O
OECD	O
member	O
countries	O
in	O
epigenetics	O
within	O
the	O
former	O
expert	O
group	O
is	O
particularly	O
strong	O
,	O
where	O
epigenetic	O
mechanisms	O
are	O
playing	O
a	O
pivotal	O
role	B
in	O
the	O
development	O
of	O
tools	O
for	O
improved	O
chemical	O
safety	O
assessment	O
(	O
Jacobs	O
et	O
al	O
.	O
2015	O
).	O

Significant	O
correlations	B
were	O
observed	O
in	O
both	O
groups	O
between	O
first	O
trimester	O
visfatin	O
(	O
pa	O
=	O
0	O
.	O
002	O
,	O
ra	O
=	O
0	O
.	O
713	O
,	O
pb	O
=	O
0	O
.	O
005	O
,	O
rb	O
=-	O
0	O
.	O
540	O
,	O
in	O
A	O
and	O
B	O
group	O
,	O
respectively	O
)	O
and	O
second	O
trimester	O
visfatin	O
(	O
pa	O
=	O
0	O
.	O
009	O
,	O
ra	O
=	O
0	O
.	O
628	O
and	O
pb	O
=	O
0	O
.	O
008	O
,	O
rb	O
=-	O
0	O
.	O
518	O
,	O
in	O
groups	O
A	O
and	O
B	O
,	O
respectively	O
)	O
with	O
infant	O
’	O
s	O
height	O
.	O

55	O
obstetric	O
clinics	O
were	O
randomly	O
selected	O
and	O
1311	O
pregnant	O
women	O
participated	O
in	O
the	O
study	O
.	O

We	O
will	O
compare	O
neonatal	O
mortality	O
rates	O
&	O
their	O
95	O
%	O
confidence	O
intervals	O
adjusted	O
for	O
clustering	O
between	O
treatment	O
groups	O
in	O
each	O
groundwater	O
iron	O
-	O
level	O
group	O
.	O

(	O
2014	O
)¶/*/†	O
Middleton	O
et	O
al	O
.	O

Values	O
are	O
expressed	O
as	O
means	O
±	O
S	O
.	O
E	O
.	O
M	O
.	O

It	O
is	O
noted	O
that	O
the	O
detection	O
rate	O
of	O
serum	O
25	O
-	O
OH	O
Vitamin	O
D2	O
in	O
the	O
study	O
is	O
19	O
.	O
4	O
%,	O
higher	O
than	O
the	O
usual	O
5	O
%	O
in	O
the	O
general	O
population	O
[	O
3	O
].	O

Methods	O
Study	O
design	O
This	O
study	O
is	O
a	O
cluster	O
randomised	O
controlled	O
trial	O
,	O
with	O
2	O
-	O
arm	O
parallel	O
groups	O
,	O
superiority	O
design	O
and	O
1	O
:	O
1	O
allocation	O
ratio	O
.	O

The	O
resulting	O
gene	O
lists	O
were	O
compared	O
between	O
LP	O
and	O
AP	O
offspring	O
at	O
the	O
corresponding	O
ontogenetic	O
periods	O
.	O

However	O
,	O
as	O
these	O
different	O
cells	O
are	O
often	O
mixed	O
,	O
such	O
as	O
occurs	O
for	O
classical	O
and	O
“	O
brite	O
”	O
adipocytes	O
in	O
some	O
human	O
depots	O
(	O
Wu	O
et	O
al	O
.,	O
2012	O
;	O
Cypess	O
et	O
al	O
.,	O
2013	O
;	O
Jespersen	O
et	O
al	O
.,	O
2013	O
),	O
only	O
the	O
use	O
of	O
specific	O
cell	O
surface	O
